id,main url,title,price,category,images,short desc,نام 1 صفت,مقدار(های) 1 صفت,نام 2 صفت,مقدار(های) 2 صفت,نام 3 صفت,مقدار(های) 3 صفت,نام 4 صفت,مقدار(های) 4 صفت,نام 5 صفت,مقدار(های) 5 صفت,نام 6 صفت,مقدار(های) 6 صفت,نام 7 صفت,مقدار(های) 7 صفت,نام 8 صفت,مقدار(های) 8 صفت,نام 9 صفت,مقدار(های) 9 صفت,نام 10 صفت,مقدار(های) 10 صفت,نام 11 صفت,مقدار(های) 11 صفت,نام 12 صفت,مقدار(های) 12 صفت,نام 13 صفت,مقدار(های) 13 صفت,نام 14 صفت,مقدار(های) 14 صفت,نام 15 صفت,مقدار(های) 15 صفت,نام 16 صفت,مقدار(های) 16 صفت,نام 17 صفت,مقدار(های) 17 صفت,نام 18 صفت,مقدار(های) 18 صفت,نام 19 صفت,مقدار(های) 19 صفت,نام 20 صفت,مقدار(های) 20 صفت,نام 21 صفت,مقدار(های) 21 صفت,نام 22 صفت,مقدار(های) 22 صفت,نام 23 صفت,مقدار(های) 23 صفت,نام 24 صفت,مقدار(های) 24 صفت,نام 25 صفت,مقدار(های) 25 صفت,نام 26 صفت,مقدار(های) 26 صفت,نام 27 صفت,مقدار(های) 27 صفت,نام 28 صفت,مقدار(های) 28 صفت,نام 29 صفت,مقدار(های) 29 صفت,نام 30 صفت,مقدار(های) 30 صفت,نام 31 صفت,مقدار(های) 31 صفت,نام 32 صفت,مقدار(های) 32 صفت,نام 33 صفت,مقدار(های) 33 صفت,نام 34 صفت,مقدار(های) 34 صفت,نام 35 صفت,مقدار(های) 35 صفت,نام 36 صفت,مقدار(های) 36 صفت,نام 37 صفت,مقدار(های) 37 صفت,نام 38 صفت,مقدار(های) 38 صفت,نام 39 صفت,مقدار(های) 39 صفت,نام 40 صفت,مقدار(های) 40 صفت,نام 41 صفت,مقدار(های) 41 صفت,نام 42 صفت,مقدار(های) 42 صفت,نام 43 صفت,مقدار(های) 43 صفت,نام 44 صفت,مقدار(های) 44 صفت,نام 45 صفت,مقدار(های) 45 صفت,نام 46 صفت,مقدار(های) 46 صفت,نام 47 صفت,مقدار(های) 47 صفت,نام 48 صفت,مقدار(های) 48 صفت,نام 49 صفت,مقدار(های) 49 صفت,نام 50 صفت,مقدار(های) 50 صفت
592,https://damatajhiz.com/products/3310/فن-کویل-زمینی-مورب-زن-ساران-srfcse-800,فن کویل زمینی مورب زن ساران SRFCSE-800,10265000,فن کویل > فن کویل ساران,https://damava.ir/wp-content/uploads/2022/sarmayesh/592/1.jpg,<ol><li>دارای کویل سه رديفه 3/8 اینچ و فین آلومینیومی 14پره</li><li>مجهز به الکترو موتور تک فاز 3 سرعته</li><li>دارای فیلتر هوای قابل شست و شو</li><li>طراحی زیبا همراه با عملکرد کم صدا و آرام</li><li> برای مساحت حداکثر 56 متر مربع (براساس شرایط)</li></ol>,مدل دستگاه,SRFCSE-800,موقعیت نصب دستگاه,زمینی,ظرفیت هوادهي CFM,800,حداکثر قدرت سرمایش(BTU/hr),18250,حداکثر قدرت گرمایش(BTU/hr),62750,نوع برق مصرفی,تک فاز - 220 ولت,تعداد ردیف کویل,3,تعداد موتور,2,قدرت الکترموتور (W),30&25,تعداد فن,3,حداکثر صدا - Db,38,افت فشار آب (Kpa),-,ابعاد - mm,1620x655x210,وزن - Kg,55,سایز لوله ورودی- Inch,3/4,سایز لوله خروجی- Inch,3/4,کشور سازنده ,ایران,مدت گارانتی,18 ماه گارانتی از زمان نصب,گارانتی,18 ماه گارانتی شرکت اصلی,گارانتی,گارانتی 18 ماهه از زمان تحویل، گارانتی 12 ماهه از زمان نصب,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
593,https://damatajhiz.com/products/3312/فن-کویل-زمینی-مورب-زن-ساران-srfcse-1000,فن کویل زمینی مورب زن ساران SRFCSE-1000,11468000,فن کویل > فن کویل زمینی,https://damava.ir/wp-content/uploads/2022/sarmayesh/593/1.jpg,<ol><li>دارای کویل سه رديفه 3/8 اینچ  و فین آلومینیومی 14پره</li><li> مجهز به الکترو موتور تک فاز 3 سرعته</li><li> دارای فیلتر هوای قابل شست و شو</li><li> طراحی زیبا همراه با عملکرد کم صدا و آرام </li><li> برای مساحت حداکثر 70 متر مربع (براساس شرایط)</li></ol>,مدل دستگاه,SRFCSE-1000,موقعیت نصب دستگاه,زمینی,ظرفیت هوادهي CFM,1000,حداکثر قدرت سرمایش(BTU/hr),23250,حداکثر قدرت گرمایش(BTU/hr),75000,نوع برق مصرفی,تک فاز - 220 ولت,تعداد ردیف کویل,3,تعداد موتور,2,قدرت الکترموتور (W),45,تعداد فن,4,حداکثر صدا - Db,40,افت فشار آب (Kpa),-,ابعاد - mm,1920x655x210,وزن - Kg,68,سایز لوله ورودی- Inch,3/4,سایز لوله خروجی- Inch,3/4,کشور سازنده ,ایران,مدت گارانتی,18 ماه گارانتی از زمان نصب,گارانتی,18 ماه گارانتی شرکت اصلی,گارانتی,گارانتی 18 ماهه از زمان تحویل، گارانتی 12 ماهه از زمان نصب,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
594,https://damatajhiz.com/products/3314/فن-کویل-سقفی-کابین-دار-ساران-مدل-srfche-400,فن کویل سقفی کابین دار ساران مدل SRFCHE-400,6651000,فن کویل > فن کویل ساران,"https://damava.ir/wp-content/uploads/2022/sarmayesh/594/1.jpg,https://damava.ir/wp-content/uploads/2022/sarmayesh/594/2.jpg,https://damava.ir/wp-content/uploads/2022/sarmayesh/594/3.jpg",<ol><li>کویل استاندارد سه ردیفه با لوله های مسی 3/8 اینچ</li><li> دارای الکتروموتور سه سرعته پرقدرت و کم صدا </li><li> دارای فیلتر هوای قابل شست و شو</li><li> محافظ حرارتی جهت جلوگیری از خرابی در الکترو موتور</li><li> برای مساحت حداکثر 28 متر مربع (براساس شرایط)</li></ol>,مدل دستگاه,SRFCHE-400,موقعیت نصب دستگاه,سقفی ,ظرفیت هوادهي CFM,400,حداکثر قدرت سرمایش(BTU/hr),15400,حداکثر قدرت گرمایش(BTU/hr),38750,نوع برق مصرفی,تک فاز - 220 ولت,تعداد ردیف کویل,3,تعداد موتور,1,قدرت الکترموتور (W),45,تعداد فن,2,حداکثر صدا - Db,-,افت فشار آب (Kpa),-,ابعاد - mm,1220x570x210,وزن - Kg,40,سایز لوله ورودی- Inch,3/4,سایز لوله خروجی- Inch,3/4,کشور سازنده ,ایران,مدت گارانتی,18 ماه گارانتی از زمان نصب,گارانتی,18 ماه گارانتی شرکت اصلی,گارانتی,گارانتی 18 ماهه از زمان تحویل، گارانتی 12 ماهه از زمان نصب,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
595,https://damatajhiz.com/products/3316/فن-کویل-سقفی-کابین-دار-ساران-مدل-srfche-800,فن کویل سقفی کابین دار ساران مدل SRFCHE-800,9447000,فن کویل > فن کویل ساران,"https://damava.ir/wp-content/uploads/2022/sarmayesh/595/1.jpg,https://damava.ir/wp-content/uploads/2022/sarmayesh/595/2.jpg,https://damava.ir/wp-content/uploads/2022/sarmayesh/595/3.jpg",<ol><li>کویل استاندارد سه ردیفه با لوله های مسی 3/8 اینچ</li><li>دارای الکتروموتور سه سرعته پرقدرت و کم صدا</li><li>دارای فیلتر هوای قابل شست و شو</li><li>محافظ حرارتی جهت جلوگیری از خرابی در الکترو موتور</li><li> برای مساحت حداکثر 56 متر مربع (براساس شرایط)</li></ol>,مدل دستگاه,SRFCHE-800,موقعیت نصب دستگاه,سقفی ,ظرفیت هوادهي CFM,800,حداکثر قدرت سرمایش(BTU/hr),24400,حداکثر قدرت گرمایش(BTU/hr),62750,نوع برق مصرفی,تک فاز - 220 ولت,تعداد ردیف کویل,3,تعداد موتور,2,قدرت الکترموتور (W),25-45,تعداد فن,3,حداکثر صدا - Db,-,افت فشار آب (Kpa),-,ابعاد - mm,1620x570x210,وزن - Kg,55,سایز لوله ورودی- Inch,3/4,سایز لوله خروجی- Inch,3/4,کشور سازنده ,ایران,مدت گارانتی,18 ماه گارانتی از زمان نصب,گارانتی,18 ماه گارانتی شرکت اصلی,گارانتی,گارانتی 18 ماهه از زمان تحویل، گارانتی 12 ماهه از زمان نصب,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
596,https://damatajhiz.com/products/3320/فن-کویل-سقفی-کابین-دار-ساران-مدل-srfche-1000,فن کویل سقفی کابین دار ساران مدل SRFCHE-1000,11280000,فن کویل > فن کویل ساران,"https://damava.ir/wp-content/uploads/2022/sarmayesh/596/1.jpg,https://damava.ir/wp-content/uploads/2022/sarmayesh/596/2.jpg,https://damava.ir/wp-content/uploads/2022/sarmayesh/596/3.jpg",<ol><li>کویل استاندارد سه ردیفه با لوله های مسی 3/8 اینچ</li><li>دارای الکتروموتور سه سرعته پرقدرت و کم صدا</li><li>دارای فیلتر هوای قابل شست و شو</li><li>محافظ حرارتی جهت جلوگیری از خرابی در الکترو موتور</li><li> برای مساحت حداکثر 70 متر مربع (براساس شرایط)</li></ol>,مدل دستگاه,SRFCHE-1000,موقعیت نصب دستگاه,سقفی ,ظرفیت هوادهي CFM,1000,حداکثر قدرت سرمایش(BTU/hr),30500,حداکثر قدرت گرمایش(BTU/hr),75000,نوع برق مصرفی,تک فاز - 220 ولت,تعداد ردیف کویل,3,تعداد موتور,2,قدرت الکترموتور (W),45,تعداد فن,4,حداکثر صدا - Db,-,افت فشار آب (Kpa),-,ابعاد - mm,1920x570x210,وزن - Kg,68,سایز لوله ورودی- Inch,3/4,سایز لوله خروجی- Inch,3/4,کشور سازنده ,ایران,مدت گارانتی,18 ماه گارانتی از زمان نصب,گارانتی,18 ماه گارانتی شرکت اصلی,گارانتی,گارانتی 18 ماهه از زمان تحویل، گارانتی 12 ماهه از زمان نصب,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
597,https://damatajhiz.com/products/3322/فن-کویل-سقفی-کابین-دار-ساران-مدل-srfche-1200,فن کویل سقفی کابین دار ساران مدل SRFCHE-1200,12484000,فن کویل > فن کویل ساران,"https://damava.ir/wp-content/uploads/2022/sarmayesh/597/1.jpg,https://damava.ir/wp-content/uploads/2022/sarmayesh/597/2.jpg,https://damava.ir/wp-content/uploads/2022/sarmayesh/597/3.jpg",<ol><li>کویل استاندارد سه ردیفه با لوله های مسی 3/8 اینچ</li><li>دارای الکتروموتور سه سرعته پرقدرت و کم صدا</li><li>دارای فیلتر هوای قابل شست و شو</li><li>محافظ حرارتی جهت جلوگیری از خرابی در الکترو موتور</li><li> برای مساحت حداکثر 80 متر مربع (براساس شرایط)</li></ol>,مدل دستگاه,SRFCHE-1200,موقعیت نصب دستگاه,سقفی ,ظرفیت هوادهي CFM,1200,حداکثر قدرت سرمایش(BTU/hr),38900,حداکثر قدرت گرمایش(BTU/hr),88750,نوع برق مصرفی,تک فاز - 220 ولت,تعداد ردیف کویل,3,تعداد موتور,2,قدرت الکترموتور (W),45,تعداد فن,4,حداکثر صدا - Db,-,افت فشار آب (Kpa),-,ابعاد - mm,2270x570x210,وزن - Kg,79,سایز لوله ورودی- Inch,3/4,سایز لوله خروجی- Inch,3/4,کشور سازنده ,ایران,مدت گارانتی,18 ماه گارانتی از زمان نصب,گارانتی,18 ماه گارانتی شرکت اصلی,گارانتی,گارانتی 18 ماهه از زمان تحویل، گارانتی 12 ماهه از زمان نصب,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
598,https://damatajhiz.com/products/3296/فن-کویل-زمینی-بالازن-ساران-مدل-frfcte-600,فن کویل زمینی بالازن ساران مدل FRFCTE-600,7041000,فن کویل > فن کویل زمینی,"https://damava.ir/wp-content/uploads/2022/sarmayesh/598/1.jpg,https://damava.ir/wp-content/uploads/2022/sarmayesh/598/2.jpg",<ol><li>کویل سه رديفه 3/8 اینچ و فین آلومینیومی 14پره</li><li>طراحی زیبا همراه با عملکرد کم صدا و آرام</li><li>دارای فن سانتریفوژ از جنس ABS با حداقل دسیبل صدا</li><li>دارای فیلتر هوای قابل شست و شو</li><li>برای مساحت حداکثر 40 متر مربع (براساس شرایط)</li></ol>,مدل دستگاه,FRFCTE-600,موقعیت نصب دستگاه,زمینی,ظرفیت هوادهي CFM,600,حداکثر قدرت سرمایش(BTU/hr),19700,حداکثر قدرت گرمایش(BTU/hr),48250,نوع برق مصرفی,تک فاز - 220 ولت,تعداد ردیف کویل,3,تعداد موتور,1,قدرت الکترموتور (W),45,تعداد فن,2,حداکثر صدا - Db,39,افت فشار آب (Kpa),-,ابعاد - mm,1360x570x210,وزن - Kg,44,سایز لوله ورودی- Inch,3/4,سایز لوله خروجی- Inch,3/4,کشور سازنده ,ایران,مدت گارانتی,18 ماه گارانتی از زمان نصب,گارانتی,18 ماه گارانتی شرکت اصلی,گارانتی,گارانتی 18 ماهه از زمان تحویل، گارانتی 12 ماهه از زمان نصب,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
599,https://damatajhiz.com/products/7505/کولر-گازی-سرد-حاره-ای-تک-الکتریک-bts-unf-18ct3,کولر گازی سرد حاره ای تک الکتریک BTS-UNF-18CT3,23086000,کولر گازی و اسپلیت > کولرگازی و اسپلیت تک الکتریک,"https://damava.ir/wp-content/uploads/2022/sarmayesh/599/1.jpg,https://damava.ir/wp-content/uploads/2022/sarmayesh/599/2.jpg",<ol><li>عملکرد: سرمایش</li><li>صرفه جویی در مصرف انرژی با رده انرژی A</li><li>برای مساحت 25 تا 35 متر مربع(براساس شرایط)</li><li>دارای گاز مبرد R410a و کمپرسور پیستونی+5 متر لوله رایگان</li><li>دارای فیلتر با قابلیت تعویض و شستشوی آسان</li></ol>,مدل دستگاه,BTS-UNF-18CT3,برچسب مصرف انرژی,A,موقعیت نصب دستگاه,دیواری,شرایط کارکرد,حاره ای,نوع کمپرسور,پیستونی,کیت اینورتر (کم مصرف) ,ندارد,گاز مبرد,R410a,ظرفیت سرمایشی - BTU/h,18000,ظرفیت گرمایشی - BTU/h,-, برق مصرفی,تک فاز - 220 ولت,توان مصرفی - W,1750,جریان برق مصرفی - Amp,10.5,شدت صدای یونیت داخلی - Db,48,ابعاد خالص یونیت داخلی (ارتفاعxطولxعرض) - mm,235x1100x315,ابعاد نا خالص یونیت داخلی (ارتفاعxطولxعرض) - mm,317x1180x400,ابعاد خالص یونیت خارجی(ارتفاعxطولxعرض) - mm,310x825x655 ,ابعاد نا خالص یونیت خارجی(ارتفاعxطولxعرض) - mm,435x945x725,وزن یونیت داخلی - Kg,15,وزن یونیت خارجی - Kg,55,سایز لوله مایع (رفت) - mm,6,سایز لوله گاز (برگشت) - mm,12,حداکثر طول لوله کشی - m,-,حداکثر ارتفاع لوله کشی - m,-,دامنه دمایی  کارکرد,-,کشور سازنده ,ایران,مدت گارانتی,18 ماه ضمانت قطعات فنی - 5 سال ضمانت کمپرسور,شناسه کالا,2800000191474,گارانتی,5 سال گارانتی شرکت بدر تک الکتریک,گارانتی,5 سال ضمانت تعويض كمپرسور و 18 ماه گارانتي قطعات فني,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
600,https://damatajhiz.com/products/455/کولر-گازی-گرین-r410a-مدل-gws-h12p1t1r1,کولر گازی گرین R410a مدل GWS-H12P1T1/R1,13950000,کولر گازی و اسپلیت > کولر گازی و اسپلیت گرین,"https://damava.ir/wp-content/uploads/2022/sarmayesh/600/1.jpg,https://damava.ir/wp-content/uploads/2022/sarmayesh/600/2.jpg,https://damava.ir/wp-content/uploads/2022/sarmayesh/600/3.jpg,https://damava.ir/wp-content/uploads/2022/sarmayesh/600/4.jpg",<ol><li>عملکرد: سرمايش و گرمایش</li><li>گرید انرژی B</li><li> دارای گاز مبرد R410a و کمپرسور روتاری </li><li> برای مساحت 17 تا 22 متر مربع(براساس شرایط)</li><li>مناسب آب و هوای معتدل + 5 متر لوله رایگان</li></ol>,مدل دستگاه,GWS-H12P1T1/R1,برچسب مصرف انرژی,B,موقعیت نصب دستگاه,دیواری,شرایط کارکرد,معتدل,نوع کمپرسور,روتاری,کیت اینورتر (کم مصرف) ,ندارد,گاز مبرد,R410,ظرفیت سرمایشی - BTU/h,12000,ظرفیت گرمایشی - BTU/h,13000, برق مصرفی,تک فاز - 240 ولت,جریان برق مصرفی - Amp,5.09~4.9,حداکثر صدا یونیت داخلی - Db,39,ابعاد یونیت داخلی - mm ,760x290x210,ابعاد یونیت خارجی - mm,720x545x255,وزن یونیت داخلی - Kg,9.5,وزن یونیت خارجی - Kg,28,سایز لوله مایع (رفت) - mm,6.35,سایز لوله گاز (برگشت) - mm,9.52,حداکثر طول لوله کشی - m,9,حداکثر ارتفاع لوله کشی - m,5,دامنه دمایی  کارکرد,15- الی 55 درجه سانتی گراد,کشور سازنده ,چین,مدت گارانتی,2 سال ضمانت قطعات فنی - 5 سال ضمانت کمپرسور,شناسه کالا,2009577298696,گارانتی,5 سال گارانتی شرکت پشم شیشه پارس,گارانتی,5 سال ضمانت تعویض كمپرسور و 2 سال گارانتی قطعات فنی,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
601,https://damatajhiz.com/products/5211/فن-کویل-سقفی-بدون-کابینت-ساران-مدل-srfchc-400,فن کویل سقفی بدون کابینت ساران مدل SRFCHC-400,5213000,فن کویل > فن کویل ساران,"https://damava.ir/wp-content/uploads/2022/sarmayesh/601/1.jpg,https://damava.ir/wp-content/uploads/2022/sarmayesh/601/2.jpg",<ol><li>مجهز به کویل سه ردیفه با لوله های مسی 3/8 اینچ</li><li>دارای الکتروموتور سه سرعته پرقدرت و کم صدا</li><li>مجهز به محافظ حرارتی جهت جلوگیری از خرابی در الکترو موتور</li><li>دارای فیلتر قابل شستشو آنتی باکتریال با دسترسی آسان</li><li>برای مساحت حداکثر 28 متر مربع (براساس شرایط)</li></ol>,مدل دستگاه,SRFCHC-400,موقعیت نصب دستگاه,سقفی توکار,ظرفیت هوادهي CFM,400,حداکثر قدرت سرمایش(BTU/hr),15400,حداکثر قدرت گرمایش(BTU/hr),38750,نوع برق مصرفی,تک فاز - 220 ولت,تعداد ردیف کویل,3,تعداد موتور,1,قدرت الکترموتور (W),25,تعداد فن,2,حداکثر صدا - Db,38,افت فشار آب (Kpa),-,ابعاد - mm,950x670x190,وزن - Kg,32,سایز لوله ورودی- Inch,3/4,سایز لوله خروجی- Inch,3/4,کشور سازنده ,ایران,مدت گارانتی,18 ماه گارانتی از زمان نصب,گارانتی,18 ماه گارانتی شرکت اصلی,گارانتی,گارانتی 18 ماهه از زمان تحویل، گارانتی 12 ماهه از زمان نصب,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
602,https://damatajhiz.com/products/1938/فن-کویل-زمینی-مورب-زن-ساران-srfcse-1200,فن کویل زمینی مورب زن ساران SRFCSE-1200,13104000,فن کویل > فن کویل زمینی,https://damava.ir/wp-content/uploads/2022/sarmayesh/602/1.jpg,<ol><li>دارای کویل سه رديفه 3/8 اینچ و فین آلومینیومی 14پره</li><li>مجهز به الکترو موتور تک فاز 3 سرعته</li><li>دارای فیلتر هوای قابل شست و شو</li><li>طراحی زیبا همراه با عملکرد کم صدا و آرام</li><li>برای مساحت حداکثر 80 متر مربع (براساس شرایط)</li></ol>,مدل دستگاه,SRFCSE-1200,موقعیت نصب دستگاه,زمینی,ظرفیت هوادهي CFM,1200,حداکثر قدرت سرمایش(BTU/hr),28250,حداکثر قدرت گرمایش(BTU/hr),88750,نوع برق مصرفی,تک فاز - 220 ولت,تعداد ردیف کویل,3,تعداد موتور,2,قدرت الکترموتور (W),45,تعداد فن,4,حداکثر صدا - Db,41,افت فشار آب (Kpa),-,ابعاد - mm,2270x655x210,وزن - Kg,79,سایز لوله ورودی- Inch,3/4,سایز لوله خروجی- Inch,3/4,کشور سازنده ,ایران,مدت گارانتی,18 ماه گارانتی از زمان نصب,گارانتی,18 ماه گارانتی شرکت اصلی,گارانتی,گارانتی 18 ماهه از زمان تحویل، گارانتی 12 ماهه از زمان نصب,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
